,Traffic
2019-03-18 23:00:00,983.0
2019-03-18 23:15:00,1495.0
2019-03-18 23:30:00,19.0
2019-03-18 23:45:00,34.0
2019-03-19 00:00:00,32.0
2019-03-19 00:15:00,131.0
2019-03-19 00:30:00,147.0
2019-03-19 00:45:00,167.0
2019-03-19 01:00:00,328.0
2019-03-19 01:15:00,267.0
2019-03-19 01:30:00,701.0
2019-03-19 01:45:00,25.0
2019-03-19 02:00:00,2785.0
2019-03-19 02:15:00,2981.0
2019-03-19 02:30:00,3270.0
2019-03-19 02:45:00,3662.0
2019-03-19 03:00:00,2915.0
2019-03-19 03:15:00,2901.0
2019-03-19 03:30:00,2637.0
2019-03-19 03:45:00,2724.0
2019-03-19 04:00:00,2628.0
2019-03-19 04:15:00,2625.0
2019-03-19 04:30:00,2592.0
2019-03-19 04:45:00,1479.0
2019-03-19 05:00:00,0.0
2019-03-19 05:15:00,5492.0
2019-03-19 05:30:00,6574.0
2019-03-19 05:45:00,6398.0
2019-03-19 06:00:00,2083.0
2019-03-19 06:15:00,310.0
2019-03-19 06:30:00,269.0
2019-03-19 06:45:00,371.0
2019-03-19 07:00:00,14.0
2019-03-19 07:15:00,311.0
2019-03-19 07:30:00,2059.0
2019-03-19 07:45:00,390.0
2019-03-19 08:00:00,364.0
2019-03-19 08:15:00,1445.0
2019-03-19 08:30:00,9735.0
2019-03-19 08:45:00,3423.0
2019-03-19 09:00:00,752.0
2019-03-19 09:15:00,29.0
2019-03-19 09:30:00,44.0
2019-03-19 09:45:00,1025.0
2019-03-19 10:00:00,442.0
2019-03-19 10:15:00,66.0
2019-03-19 10:30:00,30.0
2019-03-19 10:45:00,1.0
2019-03-19 11:00:00,0.0
2019-03-19 11:15:00,9.0
2019-03-19 11:30:00,1185.0
2019-03-19 11:45:00,1544.0
2019-03-19 12:00:00,1580.0
2019-03-19 12:15:00,994.0
2019-03-19 12:30:00,2085.0
2019-03-19 12:45:00,3625.0
2019-03-19 13:00:00,2258.0
2019-03-19 13:15:00,1420.0
2019-03-19 13:30:00,1378.0
2019-03-19 13:45:00,436.0
2019-03-19 14:00:00,1207.0
2019-03-19 14:15:00,40.0
2019-03-19 14:30:00,100.0
2019-03-19 14:45:00,170.0
2019-03-19 15:00:00,53.0
2019-03-19 15:15:00,37.0
2019-03-19 15:30:00,47.0
2019-03-19 15:45:00,1374.0
2019-03-19 16:00:00,236.0
2019-03-19 16:15:00,386.0
2019-03-19 16:30:00,569.0
2019-03-19 16:45:00,9.0
2019-03-19 17:00:00,151.0
2019-03-19 17:15:00,637.0
2019-03-19 17:30:00,716.0
2019-03-19 17:45:00,308.0
2019-03-19 18:00:00,238.0
2019-03-19 18:15:00,1616.0
2019-03-19 18:30:00,215.0
2019-03-19 18:45:00,289.0
2019-03-19 19:00:00,297.0
2019-03-19 19:15:00,348.0
2019-03-19 19:30:00,14.0
2019-03-19 19:45:00,143.0
2019-03-19 20:00:00,2198.0
2019-03-19 20:15:00,377.0
2019-03-19 20:30:00,126.0
2019-03-19 20:45:00,120.0
2019-03-19 21:00:00,2301.0
2019-03-19 21:15:00,194.0
2019-03-19 21:30:00,50443.0
2019-03-19 21:45:00,63356.0
2019-03-19 22:00:00,77933.0
2019-03-19 22:15:00,151.0
2019-03-19 22:30:00,232.0
2019-03-19 22:45:00,182.0
2019-03-19 23:00:00,411.0
2019-03-19 23:15:00,855.0
2019-03-19 23:30:00,4209.0
2019-03-19 23:45:00,467.0
2019-03-20 00:00:00,7340.0
2019-03-20 00:15:00,19.0
2019-03-20 00:30:00,42.0
2019-03-20 00:45:00,2938.0
2019-03-20 01:00:00,1757.0
2019-03-20 01:15:00,1.0
2019-03-20 01:30:00,0.0
2019-03-20 01:45:00,0.0
2019-03-20 02:00:00,4.0
2019-03-20 02:15:00,0.0
2019-03-20 02:30:00,0.0
2019-03-20 02:45:00,0.0
2019-03-20 03:00:00,0.0
2019-03-20 03:15:00,1505.0
2019-03-20 03:30:00,1813.0
2019-03-20 03:45:00,8.0
2019-03-20 04:00:00,0.0
2019-03-20 04:15:00,0.0
2019-03-20 04:30:00,540.0
2019-03-20 04:45:00,260.0
2019-03-20 05:00:00,1838.0
2019-03-20 05:15:00,1814.0
2019-03-20 05:30:00,56.0
2019-03-20 05:45:00,526.0
2019-03-20 06:00:00,1.0
2019-03-20 06:15:00,167.0
2019-03-20 06:30:00,15.0
2019-03-20 06:45:00,96.0
2019-03-20 07:00:00,464.0
2019-03-20 07:15:00,37.0
2019-03-20 07:30:00,264.0
2019-03-20 07:45:00,500.0
2019-03-20 08:00:00,587.0
2019-03-20 08:15:00,2060.0
2019-03-20 08:30:00,291.0
2019-03-20 08:45:00,8.0
2019-03-20 09:00:00,31.0
2019-03-20 09:15:00,38.0
2019-03-20 09:30:00,6.0
2019-03-20 09:45:00,10.0
2019-03-20 10:00:00,20.0
2019-03-20 10:15:00,186.0
2019-03-20 10:30:00,3.0
2019-03-20 10:45:00,97.0
2019-03-20 11:00:00,179.0
2019-03-20 11:15:00,480.0
2019-03-20 11:30:00,48.0
2019-03-20 11:45:00,7.0
2019-03-20 12:00:00,7.0
2019-03-20 12:15:00,3.0
2019-03-20 12:30:00,212.0
