,Traffic
2019-03-16 00:00:00,1.0
2019-03-16 00:15:00,46022.0
2019-03-16 00:30:00,56659.0
2019-03-16 00:45:00,39598.0
2019-03-16 01:00:00,2915.0
2019-03-16 01:15:00,0.0
2019-03-16 01:30:00,0.0
2019-03-16 01:45:00,249.0
2019-03-16 02:00:00,172.0
2019-03-16 02:15:00,0.0
2019-03-16 02:30:00,0.0
2019-03-16 02:45:00,3.0
2019-03-16 03:00:00,15.0
2019-03-16 03:15:00,8.0
2019-03-16 03:30:00,8.0
2019-03-16 03:45:00,1.0
2019-03-16 04:00:00,0.0
2019-03-16 04:15:00,0.0
2019-03-16 04:30:00,0.0
2019-03-16 04:45:00,0.0
2019-03-16 05:00:00,0.0
2019-03-16 05:15:00,0.0
2019-03-16 05:30:00,0.0
2019-03-16 05:45:00,0.0
2019-03-16 06:00:00,0.0
2019-03-16 06:15:00,0.0
2019-03-16 06:30:00,0.0
2019-03-16 06:45:00,0.0
2019-03-16 07:00:00,0.0
2019-03-16 07:15:00,0.0
2019-03-16 07:30:00,0.0
2019-03-16 07:45:00,0.0
2019-03-16 08:00:00,3145.0
2019-03-16 08:15:00,0.0
2019-03-16 08:30:00,35.0
2019-03-16 08:45:00,46.0
2019-03-16 09:00:00,46.0
2019-03-16 09:15:00,212.0
2019-03-16 09:30:00,772.0
2019-03-16 09:45:00,241.0
2019-03-16 10:00:00,50.0
2019-03-16 10:15:00,44.0
2019-03-16 10:30:00,101.0
2019-03-16 10:45:00,51.0
2019-03-16 11:00:00,73.0
2019-03-16 11:15:00,6716.0
2019-03-16 11:30:00,573.0
2019-03-16 11:45:00,72.0
2019-03-16 12:00:00,9.0
2019-03-16 12:15:00,831.0
2019-03-16 12:30:00,100.0
2019-03-16 12:45:00,222.0
2019-03-16 13:00:00,43.0
2019-03-16 13:15:00,37.0
2019-03-16 13:30:00,124.0
2019-03-16 13:45:00,887.0
2019-03-16 14:00:00,9097.0
2019-03-16 14:15:00,8321.0
2019-03-16 14:30:00,14053.0
2019-03-16 14:45:00,22737.0
2019-03-16 15:00:00,23070.0
2019-03-16 15:15:00,30318.0
2019-03-16 15:30:00,15004.0
2019-03-16 15:45:00,16262.0
2019-03-16 16:00:00,4570.0
2019-03-16 16:15:00,4563.0
2019-03-16 16:30:00,50376.0
2019-03-16 16:45:00,2033.0
2019-03-16 17:00:00,603.0
2019-03-16 17:15:00,1636.0
2019-03-16 17:30:00,14123.0
2019-03-16 17:45:00,52.0
2019-03-16 18:00:00,50.0
2019-03-16 18:15:00,123.0
2019-03-16 18:30:00,1653.0
2019-03-16 18:45:00,351.0
2019-03-16 19:00:00,284.0
2019-03-16 19:15:00,265.0
2019-03-16 19:30:00,30.0
2019-03-16 19:45:00,1874.0
2019-03-16 20:00:00,47.0
2019-03-16 20:15:00,60.0
2019-03-16 20:30:00,68.0
2019-03-16 20:45:00,116.0
2019-03-16 21:00:00,186.0
2019-03-16 21:15:00,291.0
2019-03-16 21:30:00,2003.0
2019-03-16 21:45:00,6165.0
2019-03-16 22:00:00,1100.0
2019-03-16 22:15:00,5467.0
2019-03-16 22:30:00,3563.0
2019-03-16 22:45:00,3768.0
2019-03-16 23:00:00,5302.0
2019-03-16 23:15:00,2423.0
2019-03-16 23:30:00,36.0
2019-03-16 23:45:00,30.0
2019-03-17 00:00:00,139.0
2019-03-17 00:15:00,55.0
2019-03-17 00:30:00,54.0
2019-03-17 00:45:00,12.0
2019-03-17 01:00:00,1.0
2019-03-17 01:15:00,6.0
2019-03-17 01:30:00,9.0
2019-03-17 01:45:00,40.0
2019-03-17 02:00:00,0.0
2019-03-17 02:15:00,0.0
2019-03-17 02:30:00,166.0
2019-03-17 02:45:00,776.0
2019-03-17 03:00:00,3.0
2019-03-17 03:15:00,0.0
2019-03-17 03:30:00,0.0
2019-03-17 03:45:00,0.0
2019-03-17 04:00:00,0.0
2019-03-17 04:15:00,0.0
2019-03-17 04:30:00,0.0
2019-03-17 04:45:00,0.0
2019-03-17 05:00:00,0.0
2019-03-17 05:15:00,0.0
2019-03-17 05:30:00,0.0
2019-03-17 05:45:00,23.0
2019-03-17 06:00:00,54.0
2019-03-17 06:15:00,20.0
2019-03-17 06:30:00,0.0
2019-03-17 06:45:00,0.0
2019-03-17 07:00:00,0.0
2019-03-17 07:15:00,6.0
2019-03-17 07:30:00,0.0
2019-03-17 07:45:00,62.0
2019-03-17 08:00:00,103.0
2019-03-17 08:15:00,65.0
2019-03-17 08:30:00,120.0
2019-03-17 08:45:00,85.0
2019-03-17 09:00:00,48.0
2019-03-17 09:15:00,48.0
2019-03-17 09:30:00,48.0
2019-03-17 09:45:00,48.0
2019-03-17 10:00:00,50.0
2019-03-17 10:15:00,59.0
2019-03-17 10:30:00,27.0
2019-03-17 10:45:00,17.0
2019-03-17 11:00:00,45.0
2019-03-17 11:15:00,3574.0
2019-03-17 11:30:00,1462.0
2019-03-17 11:45:00,77.0
2019-03-17 12:00:00,23.0
2019-03-17 12:15:00,132.0
2019-03-17 12:30:00,53.0
2019-03-17 12:45:00,58.0
2019-03-17 13:00:00,79.0
2019-03-17 13:15:00,64.0
2019-03-17 13:30:00,77.0
2019-03-17 13:45:00,67.0
2019-03-17 14:00:00,67.0
2019-03-17 14:15:00,18.0
2019-03-17 14:30:00,44.0
2019-03-17 14:45:00,353.0
2019-03-17 15:00:00,788.0
2019-03-17 15:15:00,67.0
2019-03-17 15:30:00,60.0
2019-03-17 15:45:00,421.0
2019-03-17 16:00:00,151.0
2019-03-17 16:15:00,78.0
2019-03-17 16:30:00,28.0
2019-03-17 16:45:00,397.0
2019-03-17 17:00:00,15.0
2019-03-17 17:15:00,31.0
2019-03-17 17:30:00,28.0
2019-03-17 17:45:00,23.0
2019-03-17 18:00:00,71.0
2019-03-17 18:15:00,54.0
2019-03-17 18:30:00,45.0
2019-03-17 18:45:00,21.0
2019-03-17 19:00:00,195.0
2019-03-17 19:15:00,307.0
2019-03-17 19:30:00,189.0
2019-03-17 19:45:00,82.0
2019-03-17 20:00:00,48.0
2019-03-17 20:15:00,75.0
2019-03-17 20:30:00,366.0
2019-03-17 20:45:00,1283.0
2019-03-17 21:00:00,164.0
2019-03-17 21:15:00,378.0
2019-03-17 21:30:00,819.0
2019-03-17 21:45:00,2977.0
2019-03-17 22:00:00,282.0
2019-03-17 22:15:00,1355.0
2019-03-17 22:30:00,1040.0
2019-03-17 22:45:00,1118.0
2019-03-17 23:00:00,64.0
2019-03-17 23:15:00,104.0
2019-03-17 23:30:00,2.0
2019-03-17 23:45:00,1.0
2019-03-18 00:00:00,2432.0
2019-03-18 00:15:00,4911.0
2019-03-18 00:30:00,4911.0
2019-03-18 00:45:00,4911.0
2019-03-18 01:00:00,4912.0
2019-03-18 01:15:00,4920.0
2019-03-18 01:30:00,4913.0
2019-03-18 01:45:00,4911.0
2019-03-18 02:00:00,890.0
2019-03-18 02:15:00,0.0
2019-03-18 02:30:00,373.0
2019-03-18 02:45:00,2408.0
2019-03-18 03:00:00,2530.0
2019-03-18 03:15:00,2807.0
2019-03-18 03:30:00,8.0
2019-03-18 03:45:00,0.0
2019-03-18 04:00:00,0.0
2019-03-18 04:15:00,0.0
2019-03-18 04:30:00,0.0
2019-03-18 04:45:00,0.0
2019-03-18 05:00:00,0.0
2019-03-18 05:15:00,0.0
2019-03-18 05:30:00,0.0
2019-03-18 05:45:00,27.0
2019-03-18 06:00:00,202.0
2019-03-18 06:15:00,0.0
2019-03-18 06:30:00,5738.0
2019-03-18 06:45:00,0.0
2019-03-18 07:00:00,56.0
2019-03-18 07:15:00,333.0
2019-03-18 07:30:00,587.0
2019-03-18 07:45:00,4685.0
2019-03-18 08:00:00,17402.0
2019-03-18 08:15:00,21909.0
2019-03-18 08:30:00,21845.0
2019-03-18 08:45:00,15468.0
2019-03-18 09:00:00,13461.0
2019-03-18 09:15:00,1133.0
2019-03-18 09:30:00,0.0
2019-03-18 09:45:00,0.0
2019-03-18 10:00:00,1.0
2019-03-18 10:15:00,18.0
2019-03-18 10:30:00,0.0
2019-03-18 10:45:00,21.0
2019-03-18 11:00:00,51.0
2019-03-18 11:15:00,0.0
2019-03-18 11:30:00,48.0
2019-03-18 11:45:00,40.0
2019-03-18 12:00:00,104.0
2019-03-18 12:15:00,130.0
2019-03-18 12:30:00,185.0
2019-03-18 12:45:00,11696.0
2019-03-18 13:00:00,5784.0
2019-03-18 13:15:00,11531.0
2019-03-18 13:30:00,7654.0
2019-03-18 13:45:00,647.0
2019-03-18 14:00:00,0.0
2019-03-18 14:15:00,0.0
2019-03-18 14:30:00,69.0
2019-03-18 14:45:00,54.0
2019-03-18 15:00:00,15.0
2019-03-18 15:15:00,194.0
2019-03-18 15:30:00,26.0
2019-03-18 15:45:00,3.0
2019-03-18 16:00:00,29.0
2019-03-18 16:15:00,25.0
2019-03-18 16:30:00,0.0
2019-03-18 16:45:00,0.0
2019-03-18 17:00:00,196.0
2019-03-18 17:15:00,271.0
2019-03-18 17:30:00,112.0
2019-03-18 17:45:00,45.0
2019-03-18 18:00:00,63.0
2019-03-18 18:15:00,808.0
2019-03-18 18:30:00,580.0
2019-03-18 18:45:00,553.0
2019-03-18 19:00:00,237.0
2019-03-18 19:15:00,15404.0
2019-03-18 19:30:00,167.0
2019-03-18 19:45:00,4254.0
2019-03-18 20:00:00,846.0
2019-03-18 20:15:00,7827.0
2019-03-18 20:30:00,9842.0
2019-03-18 20:45:00,2945.0
2019-03-18 21:00:00,303.0
2019-03-18 21:15:00,2318.0
2019-03-18 21:30:00,3611.0
2019-03-18 21:45:00,2504.0
2019-03-18 22:00:00,1681.0
2019-03-18 22:15:00,3617.0
2019-03-18 22:30:00,3618.0
2019-03-18 22:45:00,3051.0
2019-03-18 23:00:00,257.0
2019-03-18 23:15:00,0.0
2019-03-18 23:30:00,124.0
2019-03-18 23:45:00,127.0
2019-03-19 00:00:00,53.0
2019-03-19 00:15:00,114.0
2019-03-19 00:30:00,274.0
2019-03-19 00:45:00,127.0
2019-03-19 01:00:00,77.0
2019-03-19 01:15:00,176.0
2019-03-19 01:30:00,4.0
2019-03-19 01:45:00,0.0
2019-03-19 02:00:00,0.0
2019-03-19 02:15:00,0.0
2019-03-19 02:30:00,0.0
2019-03-19 02:45:00,1.0
2019-03-19 03:00:00,0.0
2019-03-19 03:15:00,0.0
2019-03-19 03:30:00,0.0
2019-03-19 03:45:00,0.0
2019-03-19 04:00:00,0.0
2019-03-19 04:15:00,0.0
2019-03-19 04:30:00,0.0
2019-03-19 04:45:00,0.0
2019-03-19 05:00:00,0.0
2019-03-19 05:15:00,0.0
2019-03-19 05:30:00,0.0
2019-03-19 05:45:00,24.0
2019-03-19 06:00:00,536.0
2019-03-19 06:15:00,0.0
2019-03-19 06:30:00,0.0
2019-03-19 06:45:00,257.0
2019-03-19 07:00:00,38.0
2019-03-19 07:15:00,60.0
2019-03-19 07:30:00,108.0
2019-03-19 07:45:00,560.0
2019-03-19 08:00:00,181.0
2019-03-19 08:15:00,258.0
2019-03-19 08:30:00,68.0
2019-03-19 08:45:00,3.0
2019-03-19 09:00:00,26.0
2019-03-19 09:15:00,12.0
2019-03-19 09:30:00,31.0
2019-03-19 09:45:00,11.0
2019-03-19 10:00:00,11.0
2019-03-19 10:15:00,0.0
2019-03-19 10:30:00,5.0
2019-03-19 10:45:00,0.0
2019-03-19 11:00:00,0.0
2019-03-19 11:15:00,11.0
2019-03-19 11:30:00,4.0
2019-03-19 11:45:00,16.0
2019-03-19 12:00:00,77.0
2019-03-19 12:15:00,178.0
2019-03-19 12:30:00,6037.0
2019-03-19 12:45:00,15100.0
2019-03-19 13:00:00,43614.0
2019-03-19 13:15:00,65520.0
2019-03-19 13:30:00,50358.0
2019-03-19 13:45:00,497.0
2019-03-19 14:00:00,1381.0
2019-03-19 14:15:00,1358.0
2019-03-19 14:30:00,1824.0
2019-03-19 14:45:00,2552.0
2019-03-19 15:00:00,157.0
2019-03-19 15:15:00,193.0
2019-03-19 15:30:00,84.0
2019-03-19 15:45:00,101.0
2019-03-19 16:00:00,1.0
2019-03-19 16:15:00,17.0
2019-03-19 16:30:00,24.0
2019-03-19 16:45:00,77.0
2019-03-19 17:00:00,284.0
2019-03-19 17:15:00,1313.0
2019-03-19 17:30:00,1683.0
2019-03-19 17:45:00,3222.0
2019-03-19 18:00:00,4257.0
2019-03-19 18:15:00,5756.0
2019-03-19 18:30:00,4621.0
2019-03-19 18:45:00,1292.0
2019-03-19 19:00:00,1159.0
2019-03-19 19:15:00,5315.0
2019-03-19 19:30:00,3551.0
2019-03-19 19:45:00,5138.0
2019-03-19 20:00:00,3746.0
2019-03-19 20:15:00,5447.0
2019-03-19 20:30:00,2293.0
2019-03-19 20:45:00,2087.0
2019-03-19 21:00:00,1580.0
2019-03-19 21:15:00,609.0
2019-03-19 21:30:00,3205.0
2019-03-19 21:45:00,643.0
2019-03-19 22:00:00,687.0
2019-03-19 22:15:00,2678.0
2019-03-19 22:30:00,2767.0
2019-03-19 22:45:00,857.0
2019-03-19 23:00:00,560.0
2019-03-19 23:15:00,511.0
2019-03-19 23:30:00,99.0
2019-03-19 23:45:00,11.0
2019-03-20 00:00:00,60.0
2019-03-20 00:15:00,218.0
2019-03-20 00:30:00,172.0
2019-03-20 00:45:00,165.0
2019-03-20 01:00:00,162.0
2019-03-20 01:15:00,162.0
2019-03-20 01:30:00,162.0
2019-03-20 01:45:00,102.0
2019-03-20 02:00:00,34.0
2019-03-20 02:15:00,0.0
2019-03-20 02:30:00,0.0
2019-03-20 02:45:00,0.0
2019-03-20 03:00:00,0.0
2019-03-20 03:15:00,0.0
2019-03-20 03:30:00,0.0
2019-03-20 03:45:00,0.0
2019-03-20 04:00:00,0.0
2019-03-20 04:15:00,0.0
2019-03-20 04:30:00,0.0
2019-03-20 04:45:00,0.0
2019-03-20 05:00:00,0.0
2019-03-20 05:15:00,0.0
2019-03-20 05:30:00,0.0
2019-03-20 05:45:00,23.0
2019-03-20 06:00:00,501.0
2019-03-20 06:15:00,3.0
2019-03-20 06:30:00,0.0
2019-03-20 06:45:00,2805.0
2019-03-20 07:00:00,17928.0
2019-03-20 07:15:00,15569.0
2019-03-20 07:30:00,1676.0
2019-03-20 07:45:00,17610.0
2019-03-20 08:00:00,16734.0
2019-03-20 08:15:00,122.0
2019-03-20 08:30:00,0.0
2019-03-20 08:45:00,31.0
2019-03-20 09:00:00,29.0
2019-03-20 09:15:00,1010.0
2019-03-20 09:30:00,2458.0
2019-03-20 09:45:00,4311.0
2019-03-20 10:00:00,2301.0
2019-03-20 10:15:00,4172.0
2019-03-20 10:30:00,8686.0
2019-03-20 10:45:00,2833.0
2019-03-20 11:00:00,2268.0
2019-03-20 11:15:00,2276.0
2019-03-20 11:30:00,2105.0
2019-03-20 11:45:00,2153.0
2019-03-20 12:00:00,6515.0
2019-03-20 12:15:00,6128.0
2019-03-20 12:30:00,9931.0
2019-03-20 12:45:00,9651.0
2019-03-20 13:00:00,18110.0
2019-03-20 13:15:00,6513.0
2019-03-20 13:30:00,2884.0
2019-03-20 13:45:00,2293.0
2019-03-20 14:00:00,2293.0
2019-03-20 14:15:00,2046.0
2019-03-20 14:30:00,2317.0
2019-03-20 14:45:00,2297.0
2019-03-20 15:00:00,2320.0
2019-03-20 15:15:00,2686.0
2019-03-20 15:30:00,23.0
2019-03-20 15:45:00,72.0
2019-03-20 16:00:00,19.0
2019-03-20 16:15:00,39.0
2019-03-20 16:30:00,34.0
2019-03-20 16:45:00,1019.0
2019-03-20 17:00:00,4769.0
2019-03-20 17:15:00,2106.0
2019-03-20 17:30:00,966.0
2019-03-20 17:45:00,85.0
2019-03-20 18:00:00,180.0
2019-03-20 18:15:00,178.0
2019-03-20 18:30:00,221.0
2019-03-20 18:45:00,2155.0
2019-03-20 19:00:00,26.0
2019-03-20 19:15:00,43.0
2019-03-20 19:30:00,188.0
2019-03-20 19:45:00,2471.0
2019-03-20 20:00:00,756.0
2019-03-20 20:15:00,1873.0
2019-03-20 20:30:00,29599.0
2019-03-20 20:45:00,11306.0
2019-03-20 21:00:00,2317.0
2019-03-20 21:15:00,20048.0
2019-03-20 21:30:00,6646.0
2019-03-20 21:45:00,32516.0
2019-03-20 22:00:00,49074.0
2019-03-20 22:15:00,42458.0
2019-03-20 22:30:00,19304.0
2019-03-20 22:45:00,17452.0
2019-03-20 23:00:00,14411.0
2019-03-20 23:15:00,19737.0
2019-03-20 23:30:00,10434.0
2019-03-20 23:45:00,50.0
2019-03-21 00:00:00,203.0
2019-03-21 00:15:00,2924.0
2019-03-21 00:30:00,2388.0
2019-03-21 00:45:00,2407.0
2019-03-21 01:00:00,2420.0
2019-03-21 01:15:00,2488.0
2019-03-21 01:30:00,2430.0
2019-03-21 01:45:00,2430.0
2019-03-21 02:00:00,2429.0
2019-03-21 02:15:00,2403.0
2019-03-21 02:30:00,1631.0
2019-03-21 02:45:00,0.0
2019-03-21 03:00:00,0.0
2019-03-21 03:15:00,0.0
2019-03-21 03:30:00,0.0
2019-03-21 03:45:00,0.0
2019-03-21 04:00:00,0.0
2019-03-21 04:15:00,0.0
2019-03-21 04:30:00,0.0
2019-03-21 04:45:00,0.0
2019-03-21 05:00:00,0.0
2019-03-21 05:15:00,0.0
2019-03-21 05:30:00,0.0
2019-03-21 05:45:00,0.0
2019-03-21 06:00:00,0.0
2019-03-21 06:15:00,0.0
2019-03-21 06:30:00,0.0
2019-03-21 06:45:00,747.0
2019-03-21 07:00:00,2119.0
2019-03-21 07:15:00,1386.0
2019-03-21 07:30:00,233.0
2019-03-21 07:45:00,334.0
2019-03-21 08:00:00,305.0
2019-03-21 08:15:00,172.0
2019-03-21 08:30:00,190.0
2019-03-21 08:45:00,12.0
2019-03-21 09:00:00,11.0
2019-03-21 09:15:00,31.0
2019-03-21 09:30:00,0.0
2019-03-21 09:45:00,0.0
2019-03-21 10:00:00,385.0
2019-03-21 10:15:00,2230.0
2019-03-21 10:30:00,2198.0
2019-03-21 10:45:00,2198.0
2019-03-21 11:00:00,898.0
2019-03-21 11:15:00,2416.0
2019-03-21 11:30:00,2476.0
2019-03-21 11:45:00,2479.0
2019-03-21 12:00:00,468.0
2019-03-21 12:15:00,7887.0
2019-03-21 12:30:00,11189.0
2019-03-21 12:45:00,4607.0
2019-03-21 13:00:00,13886.0
2019-03-21 13:15:00,7532.0
2019-03-21 13:30:00,9284.0
2019-03-21 13:45:00,4744.0
2019-03-21 14:00:00,51.0
2019-03-21 14:15:00,39.0
2019-03-21 14:30:00,50.0
2019-03-21 14:45:00,53.0
2019-03-21 15:00:00,49.0
2019-03-21 15:15:00,49.0
2019-03-21 15:30:00,56.0
2019-03-21 15:45:00,51.0
2019-03-21 16:00:00,55.0
2019-03-21 16:15:00,966.0
2019-03-21 16:30:00,28.0
2019-03-21 16:45:00,63.0
2019-03-21 17:00:00,19.0
2019-03-21 17:15:00,17.0
2019-03-21 17:30:00,1.0
2019-03-21 17:45:00,52.0
2019-03-21 18:00:00,62.0
2019-03-21 18:15:00,106.0
2019-03-21 18:30:00,59.0
2019-03-21 18:45:00,1115.0
2019-03-21 19:00:00,10204.0
2019-03-21 19:15:00,17782.0
2019-03-21 19:30:00,15582.0
2019-03-21 19:45:00,906.0
2019-03-21 20:00:00,900.0
2019-03-21 20:15:00,3551.0
2019-03-21 20:30:00,2537.0
2019-03-21 20:45:00,953.0
2019-03-21 21:00:00,1164.0
2019-03-21 21:15:00,45300.0
2019-03-21 21:30:00,19816.0
2019-03-21 21:45:00,4353.0
2019-03-21 22:00:00,17617.0
2019-03-21 22:15:00,14654.0
2019-03-21 22:30:00,10426.0
2019-03-21 22:45:00,935.0
2019-03-21 23:00:00,944.0
2019-03-21 23:15:00,788.0
2019-03-21 23:30:00,719.0
2019-03-21 23:45:00,53.0
2019-03-22 00:00:00,16348.0
2019-03-22 00:15:00,20784.0
2019-03-22 00:30:00,21295.0
2019-03-22 00:45:00,22849.0
2019-03-22 01:00:00,19713.0
2019-03-22 01:15:00,17579.0
2019-03-22 01:30:00,16133.0
2019-03-22 01:45:00,14165.0
2019-03-22 02:00:00,21113.0
2019-03-22 02:15:00,22876.0
2019-03-22 02:30:00,22876.0
2019-03-22 02:45:00,21197.0
2019-03-22 03:00:00,13954.0
2019-03-22 03:15:00,7798.0
2019-03-22 03:30:00,9342.0
2019-03-22 03:45:00,11722.0
2019-03-22 04:00:00,18663.0
2019-03-22 04:15:00,20463.0
2019-03-22 04:30:00,20463.0
2019-03-22 04:45:00,20502.0
2019-03-22 05:00:00,15272.0
2019-03-22 05:15:00,11580.0
2019-03-22 05:30:00,8153.0
2019-03-22 05:45:00,3.0
2019-03-22 06:00:00,467.0
2019-03-22 06:15:00,51.0
2019-03-22 06:30:00,33.0
2019-03-22 06:45:00,0.0
2019-03-22 07:00:00,0.0
2019-03-22 07:15:00,0.0
2019-03-22 07:30:00,2.0
2019-03-22 07:45:00,28.0
2019-03-22 08:00:00,26.0
2019-03-22 08:15:00,263.0
2019-03-22 08:30:00,270.0
2019-03-22 08:45:00,159.0
2019-03-22 09:00:00,3.0
2019-03-22 09:15:00,31.0
2019-03-22 09:30:00,27.0
2019-03-22 09:45:00,28.0
2019-03-22 10:00:00,43.0
2019-03-22 10:15:00,25.0
2019-03-22 10:30:00,3.0
2019-03-22 10:45:00,3.0
2019-03-22 11:00:00,29.0
2019-03-22 11:15:00,2751.0
2019-03-22 11:30:00,2473.0
2019-03-22 11:45:00,1746.0
2019-03-22 12:00:00,2648.0
2019-03-22 12:15:00,1532.0
2019-03-22 12:30:00,4198.0
2019-03-22 12:45:00,1744.0
2019-03-22 13:00:00,68.0
2019-03-22 13:15:00,35.0
2019-03-22 13:30:00,3.0
2019-03-22 13:45:00,0.0
2019-03-22 14:00:00,31.0
2019-03-22 14:15:00,1072.0
2019-03-22 14:30:00,0.0
2019-03-22 14:45:00,0.0
2019-03-22 15:00:00,19.0
2019-03-22 15:15:00,251.0
2019-03-22 15:30:00,771.0
2019-03-22 15:45:00,521.0
2019-03-22 16:00:00,59.0
2019-03-22 16:15:00,0.0
2019-03-22 16:30:00,584.0
2019-03-22 16:45:00,2424.0
2019-03-22 17:00:00,219.0
2019-03-22 17:15:00,31.0
2019-03-22 17:30:00,45.0
2019-03-22 17:45:00,235.0
2019-03-22 18:00:00,1333.0
2019-03-22 18:15:00,2862.0
2019-03-22 18:30:00,170.0
2019-03-22 18:45:00,3933.0
2019-03-22 19:00:00,50.0
2019-03-22 19:15:00,431.0
2019-03-22 19:30:00,47.0
2019-03-22 19:45:00,49.0
2019-03-22 20:00:00,213.0
2019-03-22 20:15:00,37.0
2019-03-22 20:30:00,1051.0
2019-03-22 20:45:00,10997.0
2019-03-22 21:00:00,46185.0
2019-03-22 21:15:00,32879.0
2019-03-22 21:30:00,8805.0
2019-03-22 21:45:00,73248.0
2019-03-22 22:00:00,43002.0
2019-03-22 22:15:00,7182.0
2019-03-22 22:30:00,35868.0
2019-03-22 22:45:00,32110.0
2019-03-22 23:00:00,2496.0
2019-03-22 23:15:00,630.0
2019-03-22 23:30:00,298.0
2019-03-22 23:45:00,18.0
2019-03-23 00:00:00,3626.0
2019-03-23 00:15:00,27.0
2019-03-23 00:30:00,158.0
2019-03-23 00:45:00,93.0
2019-03-23 01:00:00,94.0
2019-03-23 01:15:00,53.0
2019-03-23 01:30:00,87.0
2019-03-23 01:45:00,46.0
2019-03-23 02:00:00,0.0
2019-03-23 02:15:00,46.0
2019-03-23 02:30:00,122.0
2019-03-23 02:45:00,121.0
2019-03-23 03:00:00,121.0
2019-03-23 03:15:00,109.0
2019-03-23 03:30:00,84.0
2019-03-23 03:45:00,4.0
2019-03-23 04:00:00,0.0
2019-03-23 04:15:00,7.0
2019-03-23 04:30:00,0.0
2019-03-23 04:45:00,0.0
2019-03-23 05:00:00,0.0
2019-03-23 05:15:00,151.0
2019-03-23 05:30:00,910.0
2019-03-23 05:45:00,0.0
2019-03-23 06:00:00,0.0
2019-03-23 06:15:00,0.0
2019-03-23 06:30:00,369.0
2019-03-23 06:45:00,1757.0
2019-03-23 07:00:00,0.0
2019-03-23 07:15:00,0.0
2019-03-23 07:30:00,0.0
2019-03-23 07:45:00,0.0
2019-03-23 08:00:00,27.0
2019-03-23 08:15:00,59.0
2019-03-23 08:30:00,121.0
2019-03-23 08:45:00,126.0
2019-03-23 09:00:00,88.0
2019-03-23 09:15:00,1055.0
2019-03-23 09:30:00,50.0
2019-03-23 09:45:00,64.0
2019-03-23 10:00:00,99.0
2019-03-23 10:15:00,1472.0
2019-03-23 10:30:00,1632.0
2019-03-23 10:45:00,6.0
2019-03-23 11:00:00,72.0
2019-03-23 11:15:00,14.0
2019-03-23 11:30:00,6225.0
2019-03-23 11:45:00,191.0
2019-03-23 12:00:00,261.0
2019-03-23 12:15:00,537.0
2019-03-23 12:30:00,360.0
2019-03-23 12:45:00,131.0
2019-03-23 13:00:00,47.0
2019-03-23 13:15:00,329.0
2019-03-23 13:30:00,71.0
2019-03-23 13:45:00,43.0
2019-03-23 14:00:00,1209.0
2019-03-23 14:15:00,8706.0
2019-03-23 14:30:00,1.0
2019-03-23 14:45:00,0.0
2019-03-23 15:00:00,26.0
2019-03-23 15:15:00,668.0
2019-03-23 15:30:00,387.0
2019-03-23 15:45:00,165.0
2019-03-23 16:00:00,94.0
2019-03-23 16:15:00,86.0
2019-03-23 16:30:00,18.0
2019-03-23 16:45:00,203.0
2019-03-23 17:00:00,1.0
2019-03-23 17:15:00,39.0
2019-03-23 17:30:00,108.0
2019-03-23 17:45:00,133.0
2019-03-23 18:00:00,698.0
2019-03-23 18:15:00,54.0
2019-03-23 18:30:00,42.0
2019-03-23 18:45:00,1.0
2019-03-23 19:00:00,1601.0
2019-03-23 19:15:00,2619.0
2019-03-23 19:30:00,86.0
2019-03-23 19:45:00,871.0
2019-03-23 20:00:00,33.0
2019-03-23 20:15:00,85.0
2019-03-23 20:30:00,101.0
2019-03-23 20:45:00,480.0
2019-03-23 21:00:00,225.0
2019-03-23 21:15:00,2452.0
2019-03-23 21:30:00,371.0
2019-03-23 21:45:00,167.0
2019-03-23 22:00:00,7797.0
2019-03-23 22:15:00,14192.0
2019-03-23 22:30:00,10958.0
2019-03-23 22:45:00,158.0
2019-03-23 23:00:00,237.0
2019-03-23 23:15:00,172.0
2019-03-23 23:30:00,93.0
2019-03-23 23:45:00,40.0
2019-03-24 00:00:00,32.0
2019-03-24 00:15:00,13.0
2019-03-24 00:30:00,0.0
2019-03-24 00:45:00,0.0
2019-03-24 01:00:00,45.0
2019-03-24 01:15:00,115.0
2019-03-24 01:30:00,24.0
2019-03-24 01:45:00,8.0
2019-03-24 02:00:00,1885.0
2019-03-24 02:15:00,145.0
2019-03-24 02:30:00,0.0
2019-03-24 02:45:00,0.0
2019-03-24 03:00:00,0.0
2019-03-24 03:15:00,9.0
2019-03-24 03:30:00,0.0
2019-03-24 03:45:00,0.0
2019-03-24 04:00:00,0.0
2019-03-24 04:15:00,0.0
2019-03-24 04:30:00,0.0
2019-03-24 04:45:00,0.0
2019-03-24 05:00:00,0.0
2019-03-24 05:15:00,0.0
2019-03-24 05:30:00,0.0
2019-03-24 05:45:00,0.0
2019-03-24 06:00:00,0.0
2019-03-24 06:15:00,0.0
2019-03-24 06:30:00,0.0
2019-03-24 06:45:00,23.0
2019-03-24 07:00:00,138.0
2019-03-24 07:15:00,46.0
2019-03-24 07:30:00,54.0
2019-03-24 07:45:00,188.0
2019-03-24 08:00:00,1249.0
2019-03-24 08:15:00,1229.0
2019-03-24 08:30:00,340.0
2019-03-24 08:45:00,50.0
2019-03-24 09:00:00,50.0
2019-03-24 09:15:00,50.0
2019-03-24 09:30:00,50.0
2019-03-24 09:45:00,65.0
