,Traffic
2019-03-20 05:15:00,22.0
2019-03-20 05:30:00,205.0
2019-03-20 05:45:00,355.0
2019-03-20 06:00:00,931.0
2019-03-20 06:15:00,426.0
2019-03-20 06:30:00,193.0
2019-03-20 06:45:00,7847.0
2019-03-20 07:00:00,11459.0
2019-03-20 07:15:00,8934.0
2019-03-20 07:30:00,38355.0
2019-03-20 07:45:00,1154.0
2019-03-20 08:00:00,3191.0
2019-03-20 08:15:00,2680.0
2019-03-20 08:30:00,1343.0
2019-03-20 08:45:00,34573.0
2019-03-20 09:00:00,3574.0
2019-03-20 09:15:00,3520.0
2019-03-20 09:30:00,44448.0
2019-03-20 09:45:00,1100.0
2019-03-20 10:00:00,680.0
2019-03-20 10:15:00,1082.0
2019-03-20 10:30:00,1000.0
2019-03-20 10:45:00,485.0
2019-03-20 11:00:00,2779.0
2019-03-20 11:15:00,1915.0
2019-03-20 11:30:00,661.0
2019-03-20 11:45:00,907.0
2019-03-20 12:00:00,1368.0
2019-03-20 12:15:00,5345.0
2019-03-20 12:30:00,5864.0
2019-03-20 12:45:00,1252.0
2019-03-20 13:00:00,5437.0
2019-03-20 13:15:00,4292.0
2019-03-20 13:30:00,2247.0
2019-03-20 13:45:00,1804.0
2019-03-20 14:00:00,237.0
2019-03-20 14:15:00,452.0
2019-03-20 14:30:00,1670.0
2019-03-20 14:45:00,604.0
2019-03-20 15:00:00,519.0
2019-03-20 15:15:00,316.0
2019-03-20 15:30:00,119.0
2019-03-20 15:45:00,5057.0
2019-03-20 16:00:00,1147.0
2019-03-20 16:15:00,7317.0
2019-03-20 16:30:00,486.0
2019-03-20 16:45:00,187.0
2019-03-20 17:00:00,1380.0
2019-03-20 17:15:00,1164.0
2019-03-20 17:30:00,2316.0
2019-03-20 17:45:00,3270.0
2019-03-20 18:00:00,9190.0
2019-03-20 18:15:00,4862.0
2019-03-20 18:30:00,2161.0
2019-03-20 18:45:00,4079.0
2019-03-20 19:00:00,750.0
2019-03-20 19:15:00,544.0
2019-03-20 19:30:00,1446.0
2019-03-20 19:45:00,5225.0
2019-03-20 20:00:00,3164.0
2019-03-20 20:15:00,73278.0
2019-03-20 20:30:00,1807.0
2019-03-20 20:45:00,1592.0
2019-03-20 21:00:00,1749.0
2019-03-20 21:15:00,4422.0
2019-03-20 21:30:00,24195.0
2019-03-20 21:45:00,30162.0
2019-03-20 22:00:00,5252.0
2019-03-20 22:15:00,2646.0
2019-03-20 22:30:00,316.0
2019-03-20 22:45:00,410.0
2019-03-20 23:00:00,3992.0
2019-03-20 23:15:00,927.0
2019-03-20 23:30:00,1478.0
2019-03-20 23:45:00,583.0
2019-03-21 00:00:00,273.0
2019-03-21 00:15:00,120.0
2019-03-21 00:30:00,72.0
2019-03-21 00:45:00,127.0
2019-03-21 01:00:00,2.0
2019-03-21 01:15:00,15.0
2019-03-21 01:30:00,290.0
2019-03-21 01:45:00,85.0
2019-03-21 02:00:00,25338.0
2019-03-21 02:15:00,1101.0
2019-03-21 02:30:00,2.0
2019-03-21 02:45:00,7.0
2019-03-21 03:00:00,1.0
2019-03-21 03:15:00,1.0
2019-03-21 03:30:00,0.0
2019-03-21 03:45:00,0.0
2019-03-21 04:00:00,2.0
2019-03-21 04:15:00,1712.0
2019-03-21 04:30:00,212.0
2019-03-21 04:45:00,19.0
2019-03-21 05:00:00,56.0
2019-03-21 05:15:00,32.0
2019-03-21 05:30:00,121.0
2019-03-21 05:45:00,1961.0
2019-03-21 06:00:00,174.0
2019-03-21 06:15:00,26.0
2019-03-21 06:30:00,915.0
2019-03-21 06:45:00,2125.0
2019-03-21 07:00:00,32727.0
2019-03-21 07:15:00,2575.0
2019-03-21 07:30:00,1160.0
2019-03-21 07:45:00,2087.0
2019-03-21 08:00:00,1517.0
2019-03-21 08:15:00,6819.0
2019-03-21 08:30:00,4453.0
2019-03-21 08:45:00,1817.0
2019-03-21 09:00:00,2223.0
2019-03-21 09:15:00,1630.0
2019-03-21 09:30:00,3890.0
2019-03-21 09:45:00,15957.0
2019-03-21 10:00:00,10959.0
2019-03-21 10:15:00,3074.0
2019-03-21 10:30:00,320.0
2019-03-21 10:45:00,1517.0
2019-03-21 11:00:00,2339.0
2019-03-21 11:15:00,7372.0
2019-03-21 11:30:00,7390.0
2019-03-21 11:45:00,965.0
2019-03-21 12:00:00,2062.0
2019-03-21 12:15:00,1080.0
2019-03-21 12:30:00,773.0
2019-03-21 12:45:00,2231.0
2019-03-21 13:00:00,2460.0
2019-03-21 13:15:00,6120.0
2019-03-21 13:30:00,1389.0
2019-03-21 13:45:00,2114.0
2019-03-21 14:00:00,1972.0
2019-03-21 14:15:00,6708.0
2019-03-21 14:30:00,1460.0
2019-03-21 14:45:00,612.0
2019-03-21 15:00:00,396.0
2019-03-21 15:15:00,360.0
2019-03-21 15:30:00,419.0
2019-03-21 15:45:00,882.0
2019-03-21 16:00:00,147.0
2019-03-21 16:15:00,4043.0
2019-03-21 16:30:00,368.0
2019-03-21 16:45:00,5318.0
2019-03-21 17:00:00,197.0
2019-03-21 17:15:00,609.0
2019-03-21 17:30:00,45111.0
2019-03-21 17:45:00,532.0
2019-03-21 18:00:00,1001.0
2019-03-21 18:15:00,743.0
2019-03-21 18:30:00,1934.0
2019-03-21 18:45:00,9232.0
2019-03-21 19:00:00,18408.0
2019-03-21 19:15:00,1667.0
2019-03-21 19:30:00,818.0
2019-03-21 19:45:00,519.0
2019-03-21 20:00:00,689.0
2019-03-21 20:15:00,3270.0
2019-03-21 20:30:00,3641.0
2019-03-21 20:45:00,1547.0
2019-03-21 21:00:00,702.0
2019-03-21 21:15:00,820.0
2019-03-21 21:30:00,4504.0
2019-03-21 21:45:00,1475.0
2019-03-21 22:00:00,6547.0
2019-03-21 22:15:00,2029.0
2019-03-21 22:30:00,2540.0
2019-03-21 22:45:00,2483.0
2019-03-21 23:00:00,5500.0
2019-03-21 23:15:00,1830.0
2019-03-21 23:30:00,3915.0
2019-03-21 23:45:00,1604.0
2019-03-22 00:00:00,1917.0
2019-03-22 00:15:00,741.0
2019-03-22 00:30:00,312.0
2019-03-22 00:45:00,126.0
2019-03-22 01:00:00,721.0
2019-03-22 01:15:00,53.0
2019-03-22 01:30:00,23.0
2019-03-22 01:45:00,13.0
2019-03-22 02:00:00,20.0
2019-03-22 02:15:00,3.0
2019-03-22 02:30:00,1.0
2019-03-22 02:45:00,3.0
2019-03-22 03:00:00,5.0
2019-03-22 03:15:00,2.0
2019-03-22 03:30:00,1.0
2019-03-22 03:45:00,1.0
2019-03-22 04:00:00,1.0
2019-03-22 04:15:00,1.0
2019-03-22 04:30:00,2.0
2019-03-22 04:45:00,3.0
2019-03-22 05:00:00,101.0
2019-03-22 05:15:00,49.0
2019-03-22 05:30:00,11.0
2019-03-22 05:45:00,82.0
2019-03-22 06:00:00,24.0
2019-03-22 06:15:00,299.0
2019-03-22 06:30:00,275.0
2019-03-22 06:45:00,590.0
2019-03-22 07:00:00,9851.0
2019-03-22 07:15:00,911.0
2019-03-22 07:30:00,2449.0
2019-03-22 07:45:00,2090.0
2019-03-22 08:00:00,1141.0
2019-03-22 08:15:00,22312.0
2019-03-22 08:30:00,13982.0
2019-03-22 08:45:00,5259.0
2019-03-22 09:00:00,2482.0
2019-03-22 09:15:00,7222.0
2019-03-22 09:30:00,4498.0
2019-03-22 09:45:00,383.0
2019-03-22 10:00:00,2172.0
2019-03-22 10:15:00,434.0
2019-03-22 10:30:00,2034.0
2019-03-22 10:45:00,2229.0
2019-03-22 11:00:00,2740.0
2019-03-22 11:15:00,846.0
2019-03-22 11:30:00,1086.0
2019-03-22 11:45:00,1876.0
2019-03-22 12:00:00,287.0
2019-03-22 12:15:00,935.0
2019-03-22 12:30:00,1312.0
2019-03-22 12:45:00,488.0
2019-03-22 13:00:00,685.0
2019-03-22 13:15:00,1736.0
2019-03-22 13:30:00,1752.0
2019-03-22 13:45:00,3031.0
2019-03-22 14:00:00,974.0
2019-03-22 14:15:00,1800.0
2019-03-22 14:30:00,1464.0
2019-03-22 14:45:00,1466.0
2019-03-22 15:00:00,444.0
2019-03-22 15:15:00,992.0
2019-03-22 15:30:00,721.0
2019-03-22 15:45:00,1453.0
2019-03-22 16:00:00,1953.0
2019-03-22 16:15:00,2477.0
2019-03-22 16:30:00,3808.0
2019-03-22 16:45:00,1283.0
2019-03-22 17:00:00,259.0
2019-03-22 17:15:00,789.0
2019-03-22 17:30:00,1270.0
2019-03-22 17:45:00,3288.0
2019-03-22 18:00:00,2364.0
2019-03-22 18:15:00,5942.0
2019-03-22 18:30:00,1232.0
2019-03-22 18:45:00,1470.0
2019-03-22 19:00:00,2096.0
2019-03-22 19:15:00,1097.0
2019-03-22 19:30:00,4839.0
2019-03-22 19:45:00,1203.0
2019-03-22 20:00:00,288.0
2019-03-22 20:15:00,827.0
2019-03-22 20:30:00,1215.0
2019-03-22 20:45:00,4576.0
2019-03-22 21:00:00,1370.0
2019-03-22 21:15:00,13015.0
2019-03-22 21:30:00,898.0
2019-03-22 21:45:00,36532.0
2019-03-22 22:00:00,37210.0
2019-03-22 22:15:00,273.0
2019-03-22 22:30:00,2979.0
2019-03-22 22:45:00,2329.0
2019-03-22 23:00:00,253.0
2019-03-22 23:15:00,587.0
2019-03-22 23:30:00,103.0
2019-03-22 23:45:00,622.0
2019-03-23 00:00:00,208.0
2019-03-23 00:15:00,28.0
2019-03-23 00:30:00,57.0
2019-03-23 00:45:00,184.0
2019-03-23 01:00:00,80.0
2019-03-23 01:15:00,113.0
2019-03-23 01:30:00,59.0
2019-03-23 01:45:00,59.0
2019-03-23 02:00:00,47.0
2019-03-23 02:15:00,27.0
2019-03-23 02:30:00,55.0
2019-03-23 02:45:00,2.0
2019-03-23 03:00:00,176.0
2019-03-23 03:15:00,0.0
2019-03-23 03:30:00,0.0
2019-03-23 03:45:00,0.0
2019-03-23 04:00:00,0.0
2019-03-23 04:15:00,5.0
2019-03-23 04:30:00,1.0
2019-03-23 04:45:00,80.0
2019-03-23 05:00:00,11.0
2019-03-23 05:15:00,19.0
2019-03-23 05:30:00,32.0
2019-03-23 05:45:00,11.0
2019-03-23 06:00:00,61.0
2019-03-23 06:15:00,86.0
2019-03-23 06:30:00,37.0
2019-03-23 06:45:00,10.0
2019-03-23 07:00:00,19.0
2019-03-23 07:15:00,116.0
2019-03-23 07:30:00,22.0
2019-03-23 07:45:00,309.0
2019-03-23 08:00:00,197.0
2019-03-23 08:15:00,760.0
2019-03-23 08:30:00,1078.0
2019-03-23 08:45:00,1463.0
2019-03-23 09:00:00,866.0
2019-03-23 09:15:00,1354.0
2019-03-23 09:30:00,836.0
2019-03-23 09:45:00,838.0
2019-03-23 10:00:00,1803.0
2019-03-23 10:15:00,4179.0
2019-03-23 10:30:00,3044.0
2019-03-23 10:45:00,2223.0
2019-03-23 11:00:00,1440.0
2019-03-23 11:15:00,5256.0
2019-03-23 11:30:00,767.0
2019-03-23 11:45:00,1417.0
2019-03-23 12:00:00,12416.0
2019-03-23 12:15:00,761.0
2019-03-23 12:30:00,867.0
2019-03-23 12:45:00,2459.0
2019-03-23 13:00:00,1523.0
2019-03-23 13:15:00,1893.0
2019-03-23 13:30:00,2175.0
2019-03-23 13:45:00,1514.0
2019-03-23 14:00:00,768.0
2019-03-23 14:15:00,1483.0
2019-03-23 14:30:00,1495.0
2019-03-23 14:45:00,1185.0
2019-03-23 15:00:00,202.0
2019-03-23 15:15:00,1762.0
2019-03-23 15:30:00,5180.0
2019-03-23 15:45:00,1119.0
2019-03-23 16:00:00,114.0
2019-03-23 16:15:00,3751.0
2019-03-23 16:30:00,2114.0
2019-03-23 16:45:00,1639.0
2019-03-23 17:00:00,414.0
2019-03-23 17:15:00,196.0
2019-03-23 17:30:00,155.0
2019-03-23 17:45:00,23028.0
2019-03-23 18:00:00,895.0
2019-03-23 18:15:00,1017.0
2019-03-23 18:30:00,391.0
2019-03-23 18:45:00,796.0
2019-03-23 19:00:00,978.0
2019-03-23 19:15:00,232.0
2019-03-23 19:30:00,796.0
2019-03-23 19:45:00,501.0
2019-03-23 20:00:00,476.0
2019-03-23 20:15:00,7480.0
2019-03-23 20:30:00,2287.0
2019-03-23 20:45:00,8047.0
2019-03-23 21:00:00,2263.0
2019-03-23 21:15:00,2387.0
2019-03-23 21:30:00,743.0
2019-03-23 21:45:00,6240.0
2019-03-23 22:00:00,8411.0
2019-03-23 22:15:00,6117.0
2019-03-23 22:30:00,1780.0
2019-03-23 22:45:00,129.0
2019-03-23 23:00:00,6233.0
2019-03-23 23:15:00,253.0
2019-03-23 23:30:00,415.0
2019-03-23 23:45:00,308.0
2019-03-24 00:00:00,483.0
2019-03-24 00:15:00,243.0
2019-03-24 00:30:00,138.0
2019-03-24 00:45:00,71.0
2019-03-24 01:00:00,370.0
2019-03-24 01:15:00,44.0
2019-03-24 01:30:00,2412.0
2019-03-24 01:45:00,1169.0
2019-03-24 02:00:00,269.0
2019-03-24 02:15:00,629.0
2019-03-24 02:30:00,15.0
2019-03-24 02:45:00,25.0
2019-03-24 03:00:00,6.0
2019-03-24 03:15:00,0.0
2019-03-24 03:30:00,0.0
2019-03-24 03:45:00,0.0
2019-03-24 04:00:00,1.0
2019-03-24 04:15:00,0.0
2019-03-24 04:30:00,1.0
2019-03-24 04:45:00,3.0
2019-03-24 05:00:00,0.0
2019-03-24 05:15:00,59.0
